Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date de prélèvement;"Résultat ""entérocoques intestinaux""";"Résultat ""Escherichia coli""";Statut du prélèvement;;;
2024;Occitanie;066;FRJ1566008M066210;13/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066210;19/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066210;21/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066210;27/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066210;29/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066210;02/09/2024;61;15;;;;
2024;Occitanie;066;FRJ1566008M066210;11/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;28/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566008M066215;17/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;25/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;01/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;09/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;15/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;17/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;23/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;25/07/2024;46;15;;;;
2024;Occitanie;066;FRJ1566008M066215;29/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;31/07/2024;77;77;;;;
2024;Occitanie;066;FRJ1566008M066215;06/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;08/08/2024;15;30;;;;
2024;Occitanie;066;FRJ1566008M066215;13/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;19/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;21/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;27/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;29/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;02/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066215;11/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;28/05/2024;15;46;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566008M066220;17/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;25/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;01/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;09/07/2024;15;46;;;;
2024;Occitanie;066;FRJ1566008M066220;15/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;17/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;23/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;25/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;29/07/2024;15;30;;;;
2024;Occitanie;066;FRJ1566008M066220;31/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;06/08/2024;30;15;;;;
2024;Occitanie;066;FRJ1566008M066220;08/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;13/08/2024;15;30;;;;
2024;Occitanie;066;FRJ1566008M066220;19/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;21/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;27/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;29/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;02/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566008M066220;11/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;28/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566016M066040;17/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;25/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;01/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;09/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;15/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;17/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;23/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;25/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;29/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;31/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;06/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;08/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;13/08/2024;61;15;;;;
2024;Occitanie;066;FRJ1566016M066040;19/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;21/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;27/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;29/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;02/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066040;11/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;28/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566016M066050;17/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;25/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;01/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;09/07/2024;15;160;;;;
2024;Occitanie;066;FRJ1566016M066050;15/07/2024;30;534;;;;
2024;Occitanie;066;FRJ1566016M066050;17/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;23/07/2024;61;61;;;;
2024;Occitanie;066;FRJ1566016M066050;25/07/2024;15;213;;;;
2024;Occitanie;066;FRJ1566016M066050;29/07/2024;30;15;;;;
2024;Occitanie;066;FRJ1566016M066050;31/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;06/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;08/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;13/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;19/08/2024;30;15;;;;
2024;Occitanie;066;FRJ1566016M066050;21/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;27/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;29/08/2024;30;15;;;;
2024;Occitanie;066;FRJ1566016M066050;02/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066050;11/09/2024;15;30;;;;
2024;Occitanie;066;FRJ1566016M066060;28/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566016M066060;17/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;25/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;01/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;09/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;15/07/2024;46;15;;;;
2024;Occitanie;066;FRJ1566016M066060;17/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;23/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;25/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;29/07/2024;61;15;;;;
2024;Occitanie;066;FRJ1566016M066060;31/07/2024;15;1458;;;;
2024;Occitanie;066;FRJ1566016M066060;06/08/2024;15;30;;;;
2024;Occitanie;066;FRJ1566016M066060;08/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;13/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;19/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;21/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;27/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;29/08/2024;15;94;;;;
2024;Occitanie;066;FRJ1566016M066060;02/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066060;11/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;28/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566016M066070;17/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;25/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;01/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;09/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;15/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;17/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;23/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;25/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;29/07/2024;109;15;;;;
2024;Occitanie;066;FRJ1566016M066070;31/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;06/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;08/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;13/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;19/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;21/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;27/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;29/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;02/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566016M066070;11/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566017M066480;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;26/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;02/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;10/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;16/07/2024;94;1092;;;;
2024;Occitanie;066;FRJ1566017M066480;18/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;22/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;30/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;01/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;05/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;07/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;12/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;20/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;22/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;26/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;28/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066480;10/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566017M066485;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;26/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;02/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;10/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;18/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;22/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;30/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;01/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;05/08/2024;30;15;;;;
2024;Occitanie;066;FRJ1566017M066485;07/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;12/08/2024;15;45;;;;
2024;Occitanie;066;FRJ1566017M066485;20/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;22/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;26/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;28/08/2024;15;485;;;;
2024;Occitanie;066;FRJ1566017M066485;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066485;10/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566017M066490;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;26/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;02/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;10/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;18/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;22/07/2024;61;15;;;;
2024;Occitanie;066;FRJ1566017M066490;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;30/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;01/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;05/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;07/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;12/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;20/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;22/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;26/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;28/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066490;10/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066493;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566017M066493;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066493;02/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066493;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066493;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066493;05/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066493;12/08/2024;15;585;;;;
2024;Occitanie;066;FRJ1566017M066493;22/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066493;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066493;10/09/2024;15;30;;;;
2024;Occitanie;066;FRJ1566017M066495;29/05/2024;61;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566017M066495;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;26/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;02/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;10/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;18/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;22/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;30/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;01/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;05/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;07/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;12/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;20/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;22/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;26/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;28/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566017M066495;10/09/2024;15;46;;;;
2024;Occitanie;066;FRJ1566037M066285;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566037M066285;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066285;02/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066285;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066285;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066285;05/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066285;12/08/2024;30;15;;;;
2024;Occitanie;066;FRJ1566037M066285;22/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066285;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066285;10/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066290;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566037M066290;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066290;02/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066290;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066290;24/07/2024;144;15;;;;
2024;Occitanie;066;FRJ1566037M066290;05/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066290;12/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066290;22/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066290;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066290;10/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566037M066300;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;26/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;02/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;10/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;18/07/2024;45;30;;;;
2024;Occitanie;066;FRJ1566037M066300;22/07/2024;46;15;;;;
2024;Occitanie;066;FRJ1566037M066300;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;30/07/2024;30;15;;;;
2024;Occitanie;066;FRJ1566037M066300;01/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;05/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;07/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;12/08/2024;77;30;;;;
2024;Occitanie;066;FRJ1566037M066300;20/08/2024;15;30;;;;
2024;Occitanie;066;FRJ1566037M066300;22/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;26/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;28/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066300;10/09/2024;30;15;;;;
2024;Occitanie;066;FRJ1566037M066305;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566037M066305;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;26/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;02/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;10/07/2024;46;46;;;;
2024;Occitanie;066;FRJ1566037M066305;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;18/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;22/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;30/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;01/08/2024;15;46;;;;
2024;Occitanie;066;FRJ1566037M066305;05/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;07/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;12/08/2024;15;46;;;;
2024;Occitanie;066;FRJ1566037M066305;20/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;22/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;26/08/2024;61;15;;;;
2024;Occitanie;066;FRJ1566037M066305;28/08/2024;61;270;;;;
2024;Occitanie;066;FRJ1566037M066305;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066305;10/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566037M066307;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;26/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;02/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;10/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;18/07/2024;15;796;;;;
2024;Occitanie;066;FRJ1566037M066307;22/07/2024;77;30;;;;
2024;Occitanie;066;FRJ1566037M066307;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;30/07/2024;46;30;;;;
2024;Occitanie;066;FRJ1566037M066307;01/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;05/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;07/08/2024;61;15;;;;
2024;Occitanie;066;FRJ1566037M066307;12/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;20/08/2024;15;30;;;;
2024;Occitanie;066;FRJ1566037M066307;22/08/2024;30;15;;;;
2024;Occitanie;066;FRJ1566037M066307;26/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;28/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066307;10/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566037M066310;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;26/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;02/07/2024;126;15;;;;
2024;Occitanie;066;FRJ1566037M066310;10/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;18/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;22/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;30/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;01/08/2024;15;30;;;;
2024;Occitanie;066;FRJ1566037M066310;05/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;07/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;12/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;20/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;22/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;26/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;28/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066310;10/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566037M066320;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;26/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;02/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;10/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;18/07/2024;30;15;;;;
2024;Occitanie;066;FRJ1566037M066320;22/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;30/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;01/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;05/08/2024;30;15;;;;
2024;Occitanie;066;FRJ1566037M066320;07/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;12/08/2024;30;1537;;;;
2024;Occitanie;066;FRJ1566037M066320;20/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;22/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;26/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;28/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;03/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066320;10/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566037M066330;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;26/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;02/07/2024;15;30;;;;
2024;Occitanie;066;FRJ1566037M066330;10/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;16/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;18/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;22/07/2024;15;30;;;;
2024;Occitanie;066;FRJ1566037M066330;24/07/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;30/07/2024;15;30;;;;
2024;Occitanie;066;FRJ1566037M066330;01/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;05/08/2024;15;30;;;;
2024;Occitanie;066;FRJ1566037M066330;07/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;12/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;20/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;22/08/2024;77;309;;;;
2024;Occitanie;066;FRJ1566037M066330;26/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;28/08/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066330;03/09/2024;15;77;;;;
2024;Occitanie;066;FRJ1566037M066330;10/09/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066350;29/05/2024;15;110;Prélèvement de pré-saison;;;
2024;Occitanie;066;FRJ1566037M066350;18/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066350;26/06/2024;15;15;;;;
2024;Occitanie;066;FRJ1566037M066350;02/07/2024;15;94;;;;
2024;Occitanie;066;FRJ1566037M066350;10/07/2024;30;110;;;;
2024;Occitanie;066;FRJ1566037M066350;16/07/2024;30;15;;;;
2024;Occitanie;066;FRJ1566037M066350;18/07/2024;15;46;;;;
2024;Occitanie;066;FRJ1566037M066350;22/07/2024;15;46;;;;
